Carpet Area,Super Area,Bathroom,Balcony,Price (in rupees)
-0.30433221696531526,0.0,-1.6462839749847107,1.2139238471516076,-0.11720560578841631
-0.23909908382970196,0.0,-0.4934721133614807,-1.217871681099604,0.1480792484710267
0.0,-0.6482881061975828,-1.6462839749847107,0.0,0.05585824141456722
0.0,-0.4707165723503795,-0.4934721133614807,0.0,0.09319405690208406
-0.004259804541494189,0.0,0.6593397482617491,-1.217871681099604,0.4352333252319387
-0.339123221304309,0.0,-1.6462839749847107,0.0,-0.14000050966560892
-0.17821482623646293,0.0,-0.4934721133614807,-0.0019739169739981305,0.3335240840743127
0.0,-0.5349445739546871,-1.6462839749847107,1.2139238471516076,-0.167076689905523
-0.3260765946771863,0.0,-1.6462839749847107,-0.0019739169739981305,-0.08052548127537032
-0.04774855996523637,0.0,0.6593397482617491,-0.0019739169739981305,0.18776783745517422
-0.3478209723890574,0.0,-1.6462839749847107,-1.217871681099604,0.11780175347340197
0.0,-0.7087379900604605,0.0,0.0,-0.16225543274029613
0.0,-0.6974036368361709,-1.6462839749847107,0.0,-0.03215862939381442
-0.3312952453280354,0.0,-1.6462839749847107,1.2139238471516076,0.08131447924696505
-0.15951466140425377,0.0,-0.4934721133614807,-0.0019739169739981305,0.25098416140562885
-0.13037719527034652,0.0,0.6593397482617491,-1.217871681099604,-0.009942276376449028
0.0,-0.20624833045028948,-0.4934721133614807,0.0,0.14831066881495755
0.0,-0.1420203288459819,-0.4934721133614807,0.0,0.11529469974748399
0.0,-0.16846715303599089,-0.4934721133614807,0.0,0.12825423900761382
0.0,-0.11935162239740275,-0.4934721133614807,0.0,0.13789675333806753
0.04357782642462221,0.0,0.6593397482617491,1.2139238471516076,0.31142344122891286
-0.29650424098904166,0.0,-0.4934721133614807,0.0,1.0523778834380641e-16
0.0,-0.44426974816037046,-0.4934721133614807,0.0,-0.14555459791995026
-0.20865695503308243,0.0,-1.6462839749847107,-0.0019739169739981305,0.32889567719569496
0.0,-0.4971633965403885,-1.6462839749847107,0.0,-0.0024982553133387504
-0.2434479593720762,0.0,-0.4934721133614807,-1.217871681099604,0.14912064001871567
-0.37173978787211565,0.0,-0.4934721133614807,0.0,-0.11250005879515489
0.0,-0.19869209496742976,-0.4934721133614807,0.0,0.03499184040346535
0.0,-0.5462789271789766,-0.4934721133614807,0.0,0.1574903424575495
-0.3543442857026187,0.0,-0.4934721133614807,0.0,-0.07126866751813474
-0.20648251726189534,0.0,-0.4934721133614807,-1.217871681099604,1.0523778834380641e-16
-0.35477917325685615,0.0,-0.4934721133614807,0.0,-0.05148222811204369
0.0,-0.5855713516898472,-1.6462839749847107,0.0,0.04532861576571174
-0.3260765946771863,0.0,-0.4934721133614807,-1.217871681099604,0.14175375907024904
-0.23909908382970196,0.0,-0.4934721133614807,-1.217871681099604,0.1520519643751736
-0.29998334142294103,0.0,-0.4934721133614807,-1.217871681099604,-0.032390049737745306
-0.16951707515171446,0.0,-0.4934721133614807,-0.0019739169739981305,0.3360311378002307
-0.1738659506940887,0.0,-0.4934721133614807,-1.217871681099604,0.5560347447638629
-0.23040133274495353,0.0,-0.4934721133614807,-1.217871681099604,0.150509162082301
-0.30433221696531526,0.0,-0.4934721133614807,-1.217871681099604,-0.01977764099351183
-0.172126400477139,0.0,-0.4934721133614807,-1.217871681099604,0.5566132956236902
0.0,-0.7049598723190307,-1.6462839749847107,0.0,-0.14416607585636493
0.0,-0.5273883384718273,-0.4934721133614807,0.0,0.07776603397335809
0.0,-0.41782292397036147,-0.4934721133614807,0.0,0.2334347853242031
-0.06949293767710746,0.0,0.6593397482617491,0.0,0.25221840323992695
-0.2295315576364787,0.0,-0.4934721133614807,-1.217871681099604,0.10040665762126344
-0.30433221696531526,0.0,-1.6462839749847107,-1.217871681099604,-0.10733167111403169
-0.23909908382970196,0.0,-0.4934721133614807,-1.217871681099604,0.16408582225957985
-0.3260765946771863,0.0,-0.4934721133614807,0.0,-0.12993372470461523
0.0,-0.1760233885188506,-0.4934721133614807,0.0,-0.1474445307287192
0.0,-0.6331756352318634,-1.6462839749847107,0.0,0.0335647482825582
0.0,-0.3951542175217823,-1.6462839749847107,0.0,1.0523778834380641e-16
0.0,-0.5054752555715342,-1.6462839749847107,0.0,-0.15172580709144065
0.0,-0.4971633965403885,-1.6462839749847107,0.0,-0.17941910824850377
-0.2934600281093797,0.0,-1.6462839749847107,0.0,-0.04565814945644964
0.0,-0.5576132804032662,-1.6462839749847107,0.0,-0.06174186335964646
-0.2521457104568246,0.0,-0.4934721133614807,-0.0019739169739981305,-0.01395356233791778
0.0,-0.5613913981446961,-0.4934721133614807,0.0,-0.009865136261805399
-0.33303479554498505,0.0,-0.4934721133614807,0.0,0.06843208010147887
-0.18734746487544876,0.0,-0.4934721133614807,0.0,0.3059464930892151
0.026182324255125337,0.0,0.6593397482617491,1.2139238471516076,0.26826354708580197
-0.2477968349144504,0.0,-0.4934721133614807,-1.217871681099604,0.014858270481477961
-0.13037719527034652,0.0,0.6593397482617491,-0.0019739169739981305,0.13176411422389897
-0.3239021569059992,0.0,-0.4934721133614807,-1.217871681099604,0.42377801820735966
-0.27867385126530736,0.0,-0.4934721133614807,0.0,0.43291912179262976
